Id,Price
632,140792.8883699548
16221,99591.30838329735
11832,168048.77671037155
5035,122403.83555432226
37,120081.81813758783
6168,186472.2032970141
11757,180746.92436390047
8086,125675.92771303694
6529,215582.64210464316
15121,193295.86086314608
13904,139861.1302365524
3711,166872.71646129515
16563,128806.88248901979
14494,174834.19697391748
3006,226990.68803838908
15299,124447.32593742684
92,302803.88742473535
8066,168815.14014518872
16071,211890.64764943146
10662,150360.8057176001
3883,209295.6614506929
5511,126078.2589773497
2821,318305.5797960868
9570,194591.88226093748
4326,251702.4752736008
9251,234916.6884651984
9031,213456.3362675004
12689,175535.082252348
16380,254914.5447063748
1053,255459.9702108326
4568,176263.1317781415
16140,113275.93716210095
14356,347143.7312992739
8466,183719.44284584065
15652,149933.13707756743
3285,123527.65245261569
3198,162355.33084953832
14088,439840.81553926197
2268,119045.92197761018
15472,199142.56805522655
1203,182190.4519161893
7157,351865.2099529481
6886,208632.2322578521
5083,245176.6006859718
7467,114496.16496825483
14068,193046.06379314675
2080,171888.29298247746
10865,165605.77854347238
13516,182323.0258757337
14150,205019.16996870426
7609,122241.99866737347
2144,385144.7331678511
10357,194781.25943745382
2396,259714.7009241746
1526,295643.3943088649
10890,240929.70158283703
8638,490825.298930599
6050,257143.8075504148
7639,104510.71809234725
10544,211842.9312493618
9577,242764.01443626682
13195,216131.79599152764
3484,221944.8550736473
16668,426976.5165948225
7171,173226.9521592324
8547,211815.37162895495
12735,232550.6802123298
9093,191205.296557099
15323,258226.63584650186
14897,140281.84226916736
5135,131246.61782178874
5327,231042.72384301765
13133,243594.12722940723
1676,287969.2022325937
16296,286745.2275451357
1095,155569.73629155615
12528,159245.60730565817
7348,273971.086677218
11663,172666.99837685685
1803,191366.653944826
1510,228207.70354939738
16045,166500.71685331978
2900,149914.085621111
3236,175333.91329630648
1318,196519.11064554492
14948,212902.42920444597
7840,282063.2380420951
15325,185040.58533652898
8700,159150.0131030555
15706,198934.86416510376
14449,151149.52017671324
16117,190775.9801795794
4529,196046.7527837947
11199,205092.23917755642
4052,386299.4598057077
821,205586.2638353374
68,237343.58220182068
554,113247.90689865412
452,188318.4278382096
11394,281085.2527617714
11393,182111.41926914884
9535,164051.89337198331
4024,180177.60215947236
10069,224065.1851942872
12007,159692.73600495735
12368,427018.9927600309
1259,351121.2492566981
1124,296844.9121046449
3707,178032.4516673858
8767,164193.50659144722
1919,168939.56643030074
16741,157921.99690309152
6664,283434.79811434424
5688,382171.0433304552
7799,147795.14594370985
14843,311939.3052635666
7532,157611.25924589153
8133,162755.2900564332
6264,342236.41898687056
4125,176921.6645518642
2410,168551.07372652195
13607,215151.93667363902
1716,267431.58153841743
1370,151607.21939656505
2273,379378.050980581
15298,313441.9192051016
4284,243198.27926558108
12303,146308.0948424053
7808,126546.22051648938
2203,142805.00017412865
7237,126679.99049228133
15864,170321.58684284103
2844,164942.13577327257
5729,168858.0699263319
11812,377907.3578908206
1779,153824.0079628897
6442,139328.5319147665
6160,230839.20309097314
8266,194380.39715136075
9903,157001.66920218797
2867,134613.06319599462
6998,181327.11387384273
13932,178481.49747588066
12587,143103.3231033104
3611,236830.07961924552
2646,300243.1703363286
1890,164678.895398871
860,258730.63944436895
14187,200619.20510480859
12569,297729.3773420037
1276,86594.76636413953
12025,205449.72326767218
4890,287230.2766694219
14410,308565.2713384247
10352,259466.2865345589
11407,181390.73957521393
10384,172809.60133749084
7622,261934.68341536127
12578,173833.5366944832
15820,165032.8734377551
563,199814.50897881397
15226,164821.85409100913
6396,216323.7747600301
6247,142058.75684066382
3339,157825.39394833182
10975,314107.31577329244
7475,110722.68094188646
11129,182411.85172937353
3051,256973.932981968
10232,185628.42186399357
14106,177147.78797519286
5502,218386.496938928
4558,75799.34544407923
4181,143884.03314560905
8426,128025.9557983965
6611,164926.98291407607
14641,138447.16668927233
15539,266125.7694429021
13119,141757.58698561162
11716,190057.82667204324
7316,236479.2144184748
7791,114307.79478254134
13034,369690.10497284756
1068,260991.81864207174
4060,184645.60828016888
10172,222162.8448907697
2591,188236.80557854153
12494,355121.1433384929
7828,309318.4810246325
15284,168632.44018947467
7947,179762.09768752145
16335,223407.9958264344
10234,340765.9946598447
2797,245484.2582958089
5341,231571.56081937673
3059,207814.86674269324
1559,73796.98621439075
15320,282127.2950051742
10284,334516.7647723262
4134,211366.40243871565
4481,204825.82853630363
7222,151989.24234971518
4062,232443.7643232152
2192,221601.77255061877
9637,193205.4670071924
16236,168033.12857586122
4272,163005.69067613897
9406,286239.1991150872
14309,233365.68740949064
1946,299330.0427520518
16235,231352.08319809168
7146,161102.26353104078
16784,225205.07658966415
349,313035.59724963724
6251,173051.6950628396
5128,348145.5472220889
11718,176491.13258068473
16721,94754.34437119968
12517,208768.75939847712
15961,175163.33216713596
9428,148974.13421398657
14541,148712.1502902971
10168,114080.2259059762
11270,172712.9156448935
13210,160444.34436481577
11518,179691.20507677668
12612,154273.83779586956
16352,115385.34356629103
9935,147364.55186427303
15521,249196.94492819824
11482,185656.347542173
11443,186970.15876989337
9459,242518.35639302398
9218,177330.62724897606
854,148427.34849907586
5619,162591.64559638538
9208,172356.27380484628
4391,141922.72684173327
15207,161688.98700863394
7183,185458.45278754624
16442,220703.37021752825
7936,81953.80593548308
10606,368718.77196027315
4979,160151.68609772093
4854,324611.50973570306
16476,123129.14897296911
10516,158068.70595707832
16261,293325.69259673066
90,442032.4285470782
5433,168409.33406263357
14338,140525.93753409476
13487,232026.6361221644
8211,487293.3026779524
170,170109.60377048393
14051,100660.57092535308
10686,201473.6715482181
7595,282853.2627357473
6777,396789.04880051204
14661,181170.65375829136
13991,323000.526278038
16795,172652.8172636641
2740,130596.29236844004
7368,320251.6835126685
2413,244761.0752598113
1852,467161.3659561185
15200,361944.0364809651
8467,339244.7528072278
16379,273060.126613423
3375,185012.52782065328
5945,446407.33473490796
2641,180903.8083347762
2837,335993.8438605691
3498,215425.59070975005
10876,145362.4714473988
1285,205433.8924272697
9285,205402.71628856554
4015,327134.5853057286
2526,172972.88079588895
7814,214733.95444093653
7117,302418.65028945095
12359,129404.73325899264
3303,291008.78508312633
13874,164930.9607907851
5484,190029.6215168115
15067,166125.47627839117
12639,215343.91602331738
3388,231496.96765267212
4256,200853.1175253342
15738,199286.42779396198
14049,187095.44476715094
15780,188934.19891456846
9564,171003.07129821795
11910,197929.2080693842
11315,222058.6783454421
1733,164733.62013089232
3910,357238.28763354686
7552,449503.7942998935
254,205180.86740174345
5222,192380.91815436524
8314,214886.22364528512
16743,188017.90473179976
10335,123798.64288609379
8226,319446.0574228439
12254,203250.10189332443
13152,219844.03782493094
15020,195246.75886448883
16349,216623.2849854782
11924,161224.15816313325
12543,192492.05632736735
14114,229473.23549499427
12318,236912.68182616105
15383,170821.78110513458
6679,214235.38582997015
635,179720.34455872347
15993,262565.1755526052
11375,210510.70729051487
11216,187090.82233465274
15401,213006.0438600707
11301,154669.76410496893
13804,270500.67306771694
10839,186617.93583832058
1588,340304.6106110971
3596,196580.2468215435
5816,160244.73332967685
8099,142940.44969848773
6551,185120.77106684784
14075,524341.8161121315
13431,194516.5350789486
9481,316413.84263047454
5295,163506.89429857707
15859,357910.5002625352
10634,276364.69140900945
444,221606.92772881023
11686,245520.22660015215
1213,206676.69178518697
13970,168012.59106952025
6849,455705.4031309837
9911,245855.09158338793
5649,149882.81363862572
7184,229428.8002707232
5877,264064.2324989779
1655,272302.05131003325
15301,204101.34353030284
12389,236681.6795797888
5241,259659.41900212644
7048,161990.62077043302
10574,154413.39238209114
8593,130557.07361409912
4752,173985.94652397058
14663,204988.65226577152
10994,221845.181181768
87,71792.57174650677
5132,124766.12592365421
6372,420561.639248987
7411,287768.7255172195
3319,256916.22878344997
9355,128195.3731348315
5139,273976.95398522797
56,287862.3743038993
3249,168142.92358503654
5047,87877.84436177167
13238,309561.50547178276
2190,289818.9912020229
15599,176034.3442338234
6542,155085.03822152838
1968,194149.20368117542
5630,184370.31982385906
9157,260704.34403414655
789,186096.07240212517
1413,272544.92847511463
12514,234109.22177883307
13459,140363.8545088285
1345,245592.49280448517
4034,196323.15860823216
15169,149478.3032783948
6770,236915.6709103992
3334,169559.08542233886
12998,149136.61042661572
15870,224574.6832692205
1871,155274.3584817321
5770,162946.83156220123
13196,102639.93272093277
7633,214926.22365832867
10699,198387.78584517117
15470,185692.17842050234
1903,517342.05641036446
13860,211288.8721267727
7649,260814.06399621227
11043,232800.2156973819
2922,242887.83132503752
7538,360428.6893356354
9477,113426.30855710468
117,533705.7964967986
1457,258064.70268717152
7082,169358.45115638673
3053,257443.8614432823
12522,113921.43895355907
5744,523955.26067081804
13566,330923.29655128147
1464,136442.6704694901
3852,125789.5904228058
9557,225158.19408977285
14719,399441.3718946301
13978,125020.58355071711
3286,160144.28581005227
13019,372517.4246231404
1421,140669.07223824787
13502,185668.21542309885
14811,119000.68309542694
9297,305713.68827915954
7749,589180.4655983661
16555,140781.83121587915
14576,189156.40427212598
12766,142591.71150557138
4679,197286.2928306878
10033,189172.27594325744
11231,247065.09994697303
15112,163637.97995400874
10617,186024.69993125796
2175,160921.31933280246
16502,433994.2581644313
10106,193900.50004399335
12561,154349.85663874538
15907,277738.628159923
8069,122372.00455618984
8316,125187.3455342959
12343,237765.70055972904
12092,152358.78441411824
1527,172417.05305869627
10010,206915.11262170316
655,106256.59224641521
10549,154200.8607370074
3248,124482.74535885062
13499,269930.0645165148
14959,207333.619396781
6070,152564.68326995554
11360,216001.14289038588
12102,198309.96740451796
11870,308880.84125805344
3713,106999.77228289245
3230,148053.9661351174
7742,211154.07985771878
15092,334969.8949375096
8728,294762.12438329996
3386,157373.53168772825
9409,146428.66236409708
16545,241733.47787047777
3127,166161.55399269657
11344,169890.96166462757
2112,219096.32157723012
7310,215176.76576367486
6313,213992.1432492319
3681,406704.9004164221
5114,387758.5663474842
270,156881.25986712452
14350,182306.54056074997
12223,350035.1485937271
1066,180906.72844370388
16116,426182.609757989
11410,478975.6337876079
4088,152551.13332684548
5956,169580.68623709257
14669,149040.09072758816
13871,134725.0356072707
4126,236905.73332836156
12114,213703.8707590862
16607,175759.3728286007
4266,209427.36043824942
13518,209785.9087439422
11856,302147.4221932685
3885,229254.4757947673
8891,141514.03894067148
4964,164774.68032136935
7696,165853.95380891013
6894,119003.11306186998
9766,166191.35538463356
4800,158382.74189877455
2840,209127.95411757487
4743,174062.14409928131
13562,454723.4443109881
8301,201081.76835499506
5405,182179.71132769212
1535,169908.86927220345
9073,125192.4669002387
1698,348362.33713224996
12262,243093.54107997747
6794,176441.52785646424
12701,181861.52639782475
8432,172701.1256116782
13540,132690.49191460348
8629,160825.4449932814
1440,183761.16628958692
8596,206255.45460227437
9575,267806.36762776546
14976,96378.0367199525
3149,193657.2825292659
5157,173122.14465832568
10748,182121.16955973636
9719,360413.7166839635
6376,179011.74229363547
9733,177591.04640050925
4749,198652.95765258226
4994,392580.2788230276
538,215322.1342204256
5512,151349.31693749482
9778,162952.80497786266
9761,144785.88552325428
3174,410720.53063047666
13429,207278.74974631894
10467,74986.05495583778
14129,192587.6528575092
13608,212733.22413533335
11106,148712.2322802186
12048,171770.14245180934
1054,347879.80592934735
3582,225577.6315293275
1566,154846.0756580412
11529,150400.68199241898
11859,171367.31381270714
10582,145684.3328017564
14907,486709.59296448994
14039,169421.4262673806
10489,145730.50124358016
3331,321014.1437690639
10153,243285.98684018684
5271,168322.0539923855
11871,373408.8897920754
776,144876.25031115743
3994,132048.09657969035
9433,72080.61187296231
14275,141699.86154866748
8030,258584.7961758432
8169,282631.80438453564
8053,175691.5091537089
4822,240206.1174992737
13197,221398.85829734657
13634,311622.3218608465
8951,161039.11648348987
12176,225489.41647450905
15471,143791.5450578487
14962,130531.52635092661
12512,122571.35909427711
8697,464175.32380248915
7095,220967.9571112045
13639,217951.0986417553
16660,165670.8125668882
5848,139861.1302365524
5386,188858.36498545765
10880,272166.75872625556
3954,180365.1670709582
13426,253907.68847103883
5966,218276.97924908387
16315,277057.4278944041
7455,175423.73579333205
11071,222720.68586365704
14740,217123.389585663
16087,190626.45628825785
8931,224993.6206982312
15289,149792.00433257598
16089,261188.5794895024
12128,185060.31845509502
4724,221420.07821175718
8585,209970.80949273854
7188,222668.15640170063
5423,174043.2755624769
10488,202564.56427102725
5980,211767.2357883339
8376,215014.80545657675
12397,140868.02541765993
16496,212739.34535561528
4891,245325.38158907733
9710,149164.43771065443
6339,146871.97528229697
244,192102.0279688098
5002,252201.2462598522
5358,177291.52840239328
7636,158909.0597115779
9361,327088.05163309583
3601,124708.29052854644
15755,152543.8600808687
172,183580.02979963797
3037,330898.3266677389
577,257444.1265161694
3607,194861.0194831156
2515,112442.85914122466
10413,161427.4422617121
10511,243755.46929088247
4637,531029.905190318
12736,261717.84123454217
9534,244698.8834471056
11641,191237.48568532115
10419,260968.02028896302
15313,211770.45390250604
14915,191751.7292207649
12409,392732.4872133464
9405,126610.58934152978
14066,201071.9995123996
14108,183965.87035623522
11931,228525.5011636808
11464,311442.5975001803
926,150862.1961220272
11190,220703.37021752825
10260,180635.84021643925
12712,194511.75998486998
1234,207976.46070467078
11608,105452.03956357176
3776,250820.95814975296
4881,202842.60257040785
10266,190984.91224404608
3262,238252.81984830095
3576,389041.88229039684
16604,510126.57530165877
8041,221643.7832964108
10691,244537.80092214403
8357,185419.79115568646
11661,140713.71869232185
4453,235126.1153950933
15936,213240.1721306287
8463,290896.83109474706
15770,223528.05287680257
466,166207.91831487638
14965,88382.1735379223
11227,176827.11218414243
9894,284128.28789764293
11746,188934.54999424834
4118,140075.37810922228
756,341576.2927405092
15589,167457.94987280061
109,348378.5881310293
5778,207384.97020714468
1731,70342.72029054121
3450,153713.34982339037
2961,186133.1572270543
222,167851.98602207666
11454,320856.3474373008
7339,185145.04411964887
12096,102654.31386225746
14074,200088.86364797762
4058,434226.87030583696
6603,266279.5849058475
3289,116005.69144441755
16681,277976.6861011927
8200,295063.27325400704
3343,250716.63182787524
7802,177681.79395811868
2082,433748.27444192057
217,276645.6744722428
1720,179785.38872357397
7224,243688.17242307286
6176,139149.63685757498
12571,254285.73817848173
16666,344150.0248679722
8908,217171.6937451753
6914,173167.85342070754
5428,187912.28589271667
381,176441.52785646424
3991,189591.23864983945
16365,283245.2293207511
1046,199947.5727228666
391,149429.64577369264
9212,299211.96519822394
3022,177287.87350395034
9961,114823.58112406515
6764,254473.42756570602
7720,172142.5643895032
4809,208132.19826545875
8877,290497.78605794767
7817,175901.09983531316
10614,113873.97688340583
5553,273819.8421762066
16488,134904.61120184194
11002,173836.0838016976
13592,374728.76761345536
15050,215958.35295981317
13553,259839.57476660766
9041,205341.83621813598
5461,441800.2693083822
16274,413794.2705984831
2138,129675.5742520993
6245,168521.07336157458
8245,188808.43868985306
6491,219820.5867220316
13218,192512.37437463913
13101,111293.86688533958
10462,141523.35717661353
4079,185215.956527483
1506,429245.51068344613
14107,125187.3455342959
12215,283425.9831365767
11576,361423.105236661
10567,220038.19957283355
12713,216664.74914562027
1468,438066.61284351745
2549,261699.73289031224
4172,232746.5870564463
12380,225094.55421431706
3513,112085.45787344627
8165,234615.33241030003
1127,195527.92571028235
14601,407192.79641120986
15526,288454.33002126386
986,310944.1514239955
14968,208763.1367200868
9348,138222.26999417573
6317,255443.9639994063
7497,94267.54151752012
5079,330913.03479510976
528,173716.22767170976
10964,148511.7235954809
5812,338263.60395293287
11022,183980.43443777185
16251,148918.8029279181
5863,120266.73483583581
8664,218681.131570623
5396,211152.88694564594
6917,229522.9125387029
12776,124873.93686639852
473,254319.26215709935
13333,209387.17121642453
13023,156362.19381109442
7357,228120.01552269174
10955,402559.0099387207
11914,384042.0611598285
12535,194417.89449612828
11205,181020.98610746078
13209,187443.2442419644
16119,293323.9585725352
2174,242979.30417411766
4834,223647.64267725238
10151,176342.11790208513
5584,210984.81481942636
6672,210281.43673754318
12858,289918.27198710147
5106,154356.75409623198
8884,175413.20224368016
13766,184758.1900598488
12556,131312.94735417378
12910,206995.30008339285
6258,124873.93686639852
7100,218604.66691630078
1793,194233.39662132913
3335,174137.4604345745
12835,177291.52840239328
10591,154721.98003997884
15707,250178.14945261317
16389,155963.25116154162
7440,345454.6879563647
6293,174792.32926042713
3937,199026.96371360947
16527,181246.265296101
5102,247710.47646607217
10734,291868.7748911262
7986,165627.4553059948
6495,88700.68254830208
9571,245934.22070577843
5131,191616.65007168596
10761,406765.4217334448
143,410282.8024328992
13829,195405.90530395904
13662,198465.20295217633
1771,156868.6614542792
5448,200772.19461886058
8594,169505.40666783278
12038,297259.1988745918
16471,179310.62783959377
16764,142146.90890761986
1282,170181.4475618825
15101,257701.9269795239
9473,135820.34061310958
2324,426500.73381599534
14448,189603.26680745414
6000,69470.29769186467
2077,131594.5139261475
12960,234416.3372915473
15837,205314.94580386078
8805,249805.02880852565
9987,226883.65146596392
1580,234690.3790158898
11089,125192.4669002387
10926,219199.7480263045
12773,428639.8242402055
6490,253281.96776758507
10858,124292.27944818315
2831,121621.78065029823
16326,149913.57256411068
371,185205.96979167275
8852,208936.89627677828
6713,239445.75084919628
4230,163661.59243750715
3639,220762.83327325343
3642,193125.94047835172
5149,188467.52126308373
2861,200928.04420334505
13300,96704.38432998498
2807,331526.01669627655
5919,103678.58545758176
12716,507150.6003531679
4271,227850.76890914372
16055,231342.07601610833
3747,220817.36712588102
5857,255604.59655077907
6884,368409.58150400035
16027,303776.4473611799
3512,295304.5664501624
5181,172110.27982705028
16732,248506.78517689495
1908,176514.19604700792
12082,179236.54705558118
7286,143847.64405422632
8216,137860.4737588153
6929,338748.89084382146
3950,342894.8036196109
12479,174970.2024818598
877,130839.2008586344
1366,190296.0153796329
384,135683.4884778177
5767,201766.2646544739
6910,156366.0697110248
187,194858.56825027007
10164,271096.5531146802
8603,233283.35733925385
15834,163616.57796714533
3078,125755.6555236077
3479,244769.77015887227
6671,208877.14567189798
6078,168639.8507064446
16271,135620.81210519426
16191,172186.48243359663
11544,182938.08717908035
7781,160333.85369991424
14918,284280.8409109583
6238,207609.85143161743
12989,201285.47690589423
11907,204971.72051752012
9696,164377.49877125284
14084,345509.48438662174
3895,177190.9574763175
4367,175258.90211876182
8453,68147.90934196093
7638,338187.4268187872
8373,206836.06734060546
4674,174376.8610122577
15787,147144.80453383314
5903,276475.46417990414
13679,193142.48390223001
9018,307645.9143253505
15823,248904.9402629171
13289,145071.27578528607
9896,185395.97120754054
14436,183787.74108127944
5547,225153.6312723445
4048,424437.72796274035
16579,201853.37342745616
8550,204568.80179038647
9385,324974.6688485169
5242,165377.9778479503
31,226975.7243092975
6144,273224.4149614752
3990,203636.6924368569
2523,81231.62980364275
12608,256696.066244508
7234,179989.04811498185
15264,200089.1838117204
9623,195311.97352770666
3161,319100.4357680248
7425,111526.01261801954
13021,267894.992882421
4044,149329.081325819
15411,239961.44218503695
979,296011.2042149676
5514,239961.44218503695
4817,168189.0508740612
2115,190449.3348235657
10571,260689.74951046958
8992,232389.20906940845
15546,183499.976794224
11359,134577.29482684017
11972,182037.7125457689
12838,177466.64193465794
5948,127642.89849089464
422,282973.1489090685
4855,169969.891796486
16197,114181.97468011692
8926,431629.27634047734
5703,169226.73511911902
8848,210716.47643086396
7039,294249.56332927354
3806,163821.61315593706
15154,212431.69682317378
13132,190775.9801795794
7438,188838.2191890357
4398,236739.05661534556
2440,178814.15246164385
3751,140029.71090902603
1476,176656.43694965247
2264,313174.7397540237
16444,161903.54625299352
10704,149064.63163999032
4033,142805.00017412865
4508,120262.42949311524
16290,246277.50655209654
10387,202406.57484725595
5457,153030.70672052712
4910,278453.5002716472
7451,194652.44362772035
10732,155292.9642143461
8015,115376.1428271413
6148,175763.64031473824
5892,243923.3670199086
7825,212465.53391592877
6851,212323.4724767403
6633,209967.26635451298
2139,256213.68833403845
10213,321896.62274576304
2830,216019.96395214633
13907,146527.0547885588
15897,362691.9430828007
8311,192955.0429741269
14230,190781.72198921276
3878,182218.79573113032
13732,172986.21813879104
12110,165737.1413031973
10675,338206.2886781004
12946,122454.09767240209
16754,232848.19512342953
4394,251889.16164381613
16728,183247.8024163709
14378,316835.4677145783
9949,170099.592254158
994,162472.97362388074
13258,157513.5484637439
5883,387481.2365445561
6933,341669.6102614079
13193,210448.31732522082
13286,169338.87512268146
13407,404240.74712921836
7512,125089.07844803954
7221,200878.57255220177
14428,138490.8607798676
1740,187513.35326263923
3,141118.1613834109
12952,220187.7057885488
11537,134167.1742751991
2558,138549.7434722823
14081,276249.63818139106
3517,226380.02964532332
7149,225757.61151659745
15777,120491.25482267093
8995,221094.5647463959
826,351275.1743890061
509,287367.1029992056
14875,329159.12522251176
6591,162877.5459722287
11283,110502.00833490008
9897,241248.90729935342
14902,170676.95675293857
14291,155507.8075417434
3162,232688.41771419268
4206,191028.84610453696
11580,200035.00194709597
2007,253404.89501432417
14939,335701.28435250436
13572,204598.13053045076
